policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
648684,FL,ESCAMBIA COUNTY,0,19646.02,0,0,19646.02,21948.53,0,0,0,0,30.431808,-87.233948,Residential,Wood,1
772506,FL,ESCAMBIA COUNTY,0,708491.37,0,0,708491.37,1070445.45,0,0,0,0,30.431767,-87.233101,Residential,Masonry,1
219637,FL,ESCAMBIA COUNTY,0,226827.04,0,0,226827.04,253639.81,0,0,0,0,30.432825,-87.232697,Residential,Wood,1
258611,FL,ESCAMBIA COUNTY,0,103102.74,0,0,103102.74,163671.07,0,0,0,0,30.432743,-87.23262,Residential,Wood,1
809796,FL,ESCAMBIA COUNTY,8172.9,8172.9,8172.9,8172.9,8172.9,12963.49,0,0,0,0,30.441467,-87.236534,Residential,Wood,4
208711,FL,ESCAMBIA COUNTY,0,65131.22,0,0,66038.66,70520.91,0,0,0,0,30.4335,-87.2342,Residential,Wood,1
323348,FL,ESCAMBIA COUNTY,59026.5,59026.5,59026.5,59026.5,59026.5,75657.39,0,0,0,0,30.4311,-87.21908,Residential,Wood,1
728302,FL,ESCAMBIA COUNTY,0,57407.89,0,0,57407.89,48327.34,0,0,0,0,30.428629,-87.23111,Residential,Wood,1
522495,FL,ESCAMBIA COUNTY,0,376200,0,376200,376200,578421.04,0,28215,0,900,30.4264,-87.2229,Residential,Masonry,4
129550,FL,ESCAMBIA COUNTY,0,45314.07,0,0,45314.07,60540.18,0,0,0,0,30.40342,-87.21297,Residential,Wood,1
453849,FL,ESCAMBIA COUNTY,0,25560000,0,25560000,25560000,29070000,0,0,0,0,30.416784,-87.210968,Commercial,Reinforced Concrete,1
941314,FL,ESCAMBIA COUNTY,0,3960318.78,0,0,3960318.78,3591042.82,0,0,0,0,30.41151,-87.227234,Commercial,Reinforced Masonry,1
458742,FL,ESCAMBIA COUNTY,0,8321.94,0,0,8321.94,9264.22,0,0,0,0,30.41151,-87.227234,Residential,Wood,1
895375,FL,ESCAMBIA COUNTY,0,15719.22,0,0,15719.22,19018.35,0,0,0,0,30.41168,-87.22779,Residential,Wood,3
185051,FL,ESCAMBIA COUNTY,0,279247.32,0,0,279247.32,272978.22,0,0,0,0,30.4118,-87.22861,Residential,Wood,3
462082,FL,ESCAMBIA COUNTY,0,1849.32,0,0,1849.32,2842.4,0,0,0,0,30.4118,-87.22861,Residential,Wood,3
882912,FL,ESCAMBIA COUNTY,0,18493.2,0,18493.2,18493.2,17635.24,0,0,0,0,30.41312,-87.215698,Residential,Wood,1
234498,FL,ESCAMBIA COUNTY,0,103561.92,0,0,103561.92,143618.84,0,0,0,0,30.409952,-87.216591,Residential,Wood,1
176588,FL,ESCAMBIA COUNTY,0,185856.66,0,0,185856.66,214614.82,0,0,0,0,30.40959,-87.21732,Residential,Wood,1
842073,FL,ESCAMBIA COUNTY,0,189555.3,0,189555.3,189555.3,278437.02,0,0,0,0,30.408924,-87.216812,Residential,Wood,1
743463,FL,ESCAMBIA COUNTY,0,6472.62,0,0,6472.62,7750.68,0,0,0,0,30.408924,-87.216812,Residential,Wood,1
242608,FL,ESCAMBIA COUNTY,0,144246.96,0,0,144246.96,148990.38,0,0,0,0,30.411415,-87.228378,Residential,Wood,1
231375,FL,ESCAMBIA COUNTY,0,1052652.48,0,0,1052652.48,1446243.46,0,0,0,0,30.41232,-87.23922,Residential,Masonry,1
718468,FL,ESCAMBIA COUNTY,0,180349.49,0,0,180349.49,281172.07,0,0,0,0,30.403627,-87.213188,Residential,Wood,1
394321,FL,ESCAMBIA COUNTY,0,149058.85,0,0,149058.85,185526.4,0,0,0,0,30.41567,-87.21924,Residential,Wood,1
444948,FL,ESCAMBIA COUNTY,0,2551990.36,0,0,2551990.36,2764969.27,0,0,0,0,30.41567,-87.21924,Commercial,Reinforced Masonry,1
238013,FL,ESCAMBIA COUNTY,0,4322174.28,0,0,4322174.28,7612213.35,0,0,0,0,30.41202,-87.21727,Commercial,Reinforced Masonry,1
271859,FL,ESCAMBIA COUNTY,0,515582.1,0,515582.1,515582.1,539195.76,0,0,0,0,30.41761,-87.2054,Residential,Masonry,1
211885,FL,ESCAMBIA COUNTY,0,7256934.9,0,7256934.9,7256934.9,8741936,0,0,0,0,30.4103,-87.2221,Commercial,Reinforced Masonry,4
776863,FL,ESCAMBIA COUNTY,0,11700000,0,11700000,11700000,12150000,0,582750,0,0,30.416714,-87.201172,Commercial,Reinforced Concrete,1
722439,FL,ESCAMBIA COUNTY,10710000,10710000,10710000,10710000,10710000,9270000,0,537030,0,0,30.41343,-87.2167,Commercial,Reinforced Concrete,1
359327,FL,ESCAMBIA COUNTY,0,300775.95,0,0,300775.95,267942.65,0,0,0,0,30.40826,-87.21234,Residential,Wood,1
710731,FL,ESCAMBIA COUNTY,0,45616.35,0,0,45616.35,34332.69,0,0,0,0,30.40976,-87.24364,Residential,Wood,3
776506,FL,ESCAMBIA COUNTY,0,58057.17,0,0,58057.17,107777.33,0,0,0,0,30.40976,-87.24364,Residential,Wood,3
645112,FL,ESCAMBIA COUNTY,0,16380000,0,0,16380000,21150000,0,0,0,0,30.4083,-87.21524,Commercial,Reinforced Concrete,1
482005,FL,ESCAMBIA COUNTY,0,3060000,0,3060000,3060000,3276189,0,0,0,0,30.410864,-87.230621,Commercial,Reinforced Masonry,1
502056,FL,ESCAMBIA COUNTY,0,18493.2,0,18493.2,18493.2,21730.25,0,0,0,0,30.4476,-87.20421,Residential,Wood,1
572712,FL,ESCAMBIA COUNTY,0,3698.64,0,0,3698.64,4999.89,0,0,0,0,30.4476,-87.20421,Residential,Wood,1
462794,FL,ESCAMBIA COUNTY,0,844214.58,0,0,844214.58,920464.04,0,0,0,0,30.432083,-87.211906,Residential,Masonry,1
292594,FL,ESCAMBIA COUNTY,0,22191.84,0,0,22191.84,36070.62,0,0,0,0,30.431301,-87.204399,Residential,Wood,1
501693,FL,ESCAMBIA COUNTY,0,14794.56,0,0,14794.56,23711.54,0,0,0,0,30.43891,-87.17886,Residential,Wood,1
216263,FL,ESCAMBIA COUNTY,0,1252914.3,0,1252914.3,1252914.3,1657004.22,0,0,0,0,30.431988,-87.211891,Residential,Masonry,1
773421,FL,ESCAMBIA COUNTY,0,78596.1,0,78596.1,78596.1,71958.82,0,0,0,0,30.432364,-87.204712,Residential,Wood,1
245630,FL,ESCAMBIA COUNTY,0,21267.18,0,0,21267.18,20779.27,0,0,0,0,30.432364,-87.204712,Residential,Wood,1
572151,FL,ESCAMBIA COUNTY,0,178459.38,0,0,178459.38,233960.25,0,0,0,0,30.43093,-87.20542,Residential,Wood,1
547063,FL,ESCAMBIA COUNTY,0,331952.94,0,0,331952.94,521093.09,0,0,0,0,30.431656,-87.202942,Residential,Wood,1
230388,FL,ESCAMBIA COUNTY,0,19350000,0,0,19350000,20430000,0,0,0,0,30.47477,-87.22644,Commercial,Reinforced Concrete,1
708957,FL,ESCAMBIA COUNTY,934461.9,934461.9,0,0,934461.9,712410.39,0,0,0,0,30.496115,-87.241123,Residential,Masonry,1
515262,FL,ESCAMBIA COUNTY,0,3418114.16,0,0,3418114.16,6029553.37,0,0,0,0,30.459654,-87.209045,Commercial,Reinforced Masonry,1
756887,FL,ESCAMBIA COUNTY,0,328797.48,0,0,328797.48,511141.66,0,0,0,0,30.43213,-87.21493,Residential,Wood,1
676849,FL,ESCAMBIA COUNTY,0,328797.48,0,0,328797.48,268089.63,0,0,0,0,30.43387,-87.21604,Residential,Wood,3
357598,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,321705.13,0,0,0,0,30.434258,-87.215828,Residential,Wood,1
934659,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,383125.38,0,0,0,0,30.434238,-87.215828,Residential,Wood,1
257988,FL,ESCAMBIA COUNTY,0,286181.43,0,0,286181.43,261246.44,0,0,0,0,30.43414,-87.21605,Residential,Wood,1
430403,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,228599.26,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
569210,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,133713.24,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
307831,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,239242.38,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
339743,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,239161.99,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
745408,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,102500.04,0,0,0,0,30.453802,-87.212425,Residential,Wood,1
539716,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,79418.83,0,0,0,0,30.45347,-87.21255,Residential,Wood,1
101917,FL,ESCAMBIA COUNTY,0,96428.88,0,0,96428.88,119202.68,0,0,0,0,30.45401,-87.21258,Residential,Wood,1
820525,FL,ESCAMBIA COUNTY,0,174003.82,0,0,174003.82,251249.69,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
307438,FL,ESCAMBIA COUNTY,0,101254.37,0,0,101254.37,131220.8,0,0,0,0,30.43369,-87.21011,Residential,Wood,1
170986,FL,ESCAMBIA COUNTY,0,101254.37,0,0,101254.37,151119.11,0,0,0,0,30.433416,-87.210281,Residential,Wood,1
357034,FL,ESCAMBIA COUNTY,0,77015.15,0,0,77015.15,71365.32,0,0,0,0,30.43372,-87.21198,Residential,Wood,1
914080,FL,ESCAMBIA COUNTY,0,77015.15,0,0,77015.15,104037,0,0,0,0,30.433346,-87.212059,Residential,Wood,1
974421,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,133048.11,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
220168,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,92955.77,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
959902,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,165544.2,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
795347,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,185992.72,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
732807,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,187585.64,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
227458,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,116838.98,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
890669,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,129602.9,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
819429,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,114996.82,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
639251,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,79150.72,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
158748,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,104721.99,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
772770,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,186073.97,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
152480,FL,ESCAMBIA COUNTY,0,127148.43,0,0,127148.43,133906.37,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
859106,FL,ESCAMBIA COUNTY,0,222793.05,0,0,222793.05,284283.93,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
581469,FL,ESCAMBIA COUNTY,0,107626.56,0,0,107626.56,150100.09,0,0,0,0,30.442379,-87.221596,Residential,Wood,1
956578,FL,ESCAMBIA COUNTY,0,43824.93,0,0,43824.93,33324.91,0,0,0,0,30.46664,-87.199059,Residential,Wood,1
183150,FL,ESCAMBIA COUNTY,0,85846.36,0,0,85846.36,93656.66,0,0,0,0,30.46664,-87.199059,Residential,Wood,1
784387,FL,ESCAMBIA COUNTY,0,167364.33,0,0,167364.33,170460.57,0,0,0,0,30.46664,-87.199059,Residential,Wood,1
891604,FL,ESCAMBIA COUNTY,0,56178.87,0,0,56178.87,77333.02,0,0,0,0,30.46664,-87.199059,Residential,Wood,1
409847,FL,ESCAMBIA COUNTY,0,270794.76,0,0,270794.76,418322.39,0,0,0,0,30.428493,-87.215942,Residential,Wood,1
636070,FL,ESCAMBIA COUNTY,0,882810.75,0,0,882810.75,1348539.33,0,0,0,0,30.43065,-87.2112,Residential,Masonry,1
817161,FL,ESCAMBIA COUNTY,0,13075.34,0,0,13075.34,18602.54,0,0,0,0,30.461077,-87.189354,Residential,Wood,1
943428,FL,ESCAMBIA COUNTY,0,122192.22,0,0,122192.22,144394.54,0,0,0,0,30.4528,-87.208,Residential,Wood,4
806748,FL,ESCAMBIA COUNTY,2070000,2070000,2070000,2070000,2070000,2376318.6,0,0,0,0,30.47449,-87.22466,Commercial,Reinforced Masonry,1
562174,FL,ESCAMBIA COUNTY,2700000,2700000,2700000,2700000,2700000,3029697,0,0,0,0,30.47503,-87.22375,Commercial,Reinforced Masonry,1
934491,FL,ESCAMBIA COUNTY,0,11070000,0,0,11070000,10710000,0,0,0,0,30.45873,-87.17785,Commercial,Reinforced Concrete,1
436612,FL,ESCAMBIA COUNTY,0,797075.11,0,0,797075.11,1267411.59,0,0,0,0,30.454254,-87.169998,Residential,Masonry,1
728370,FL,ESCAMBIA COUNTY,0,125594.24,0,0,125594.24,103932.75,0,0,0,0,30.454254,-87.169998,Residential,Wood,1
762676,FL,ESCAMBIA COUNTY,0,14754.1,0,0,14754.1,24270.78,0,0,0,0,30.454254,-87.169998,Residential,Wood,1
734837,FL,ESCAMBIA COUNTY,0,35409.83,0,0,35409.83,38172.51,0,0,0,0,30.454254,-87.169998,Residential,Wood,1
752475,FL,ESCAMBIA COUNTY,0,88524.58,0,0,88524.58,88398.87,0,0,0,0,30.454254,-87.169998,Residential,Wood,1
257481,FL,ESCAMBIA COUNTY,0,106229.49,0,0,106229.49,148651.39,0,0,0,0,30.454254,-87.169998,Residential,Wood,1
695884,FL,ESCAMBIA COUNTY,1002420,1002420,1002420,1002420,1002420,1441680.44,0,50121,0,0,30.46897,-87.20585,Residential,Masonry,1
187491,FL,ESCAMBIA COUNTY,0,92668.7,0,0,92668.7,108189.97,0,0,0,0,30.49838,-87.18619,Residential,Wood,1
868235,FL,ESCAMBIA COUNTY,1678500,1678500,1678500,1678500,1678500,2756063.43,0,0,0,0,30.4867,-87.1901,Residential,Masonry,4
840135,FL,ESCAMBIA COUNTY,0,13869.9,0,13869.9,13869.9,17190.09,0,0,0,0,30.49133,-87.16619,Residential,Wood,1
136438,FL,ESCAMBIA COUNTY,0,5296509,0,5296509,5296509,6024249.34,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Masonry,1
188725,FL,ESCAMBIA COUNTY,0,164749.5,0,164749.5,164749.5,232955.79,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
281230,FL,ESCAMBIA COUNTY,0,4521419.1,0,4521419.1,4521419.1,5563606.2,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Masonry,1
291930,FL,ESCAMBIA COUNTY,0,2441358,0,2441358,2441358,2186465.58,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Masonry,1
111122,FL,ESCAMBIA COUNTY,0,2453271.3,0,2453271.3,2453271.3,3199458.3,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Masonry,1
676051,FL,ESCAMBIA COUNTY,0,2812481.1,0,2812481.1,2812481.1,4402641.04,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Masonry,1
849208,FL,ESCAMBIA COUNTY,0,9540000,0,9540000,9540000,10080000,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Concrete,1
778619,FL,ESCAMBIA COUNTY,0,9900000,0,9900000,9900000,7808921.33,0,0,0,0,30.48083,-87.20057,Commercial,Reinforced Concrete,1
472645,FL,ESCAMBIA COUNTY,0,38488.5,0,38488.5,38488.5,64532.28,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
598219,FL,ESCAMBIA COUNTY,0,22500,0,22500,22500,32783.94,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
204934,FL,ESCAMBIA COUNTY,0,1089,0,1089,1089,1360.76,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
958855,FL,ESCAMBIA COUNTY,0,2250,0,2250,2250,3375.54,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
687514,FL,ESCAMBIA COUNTY,0,289908.9,0,289908.9,289908.9,326794.59,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
538729,FL,ESCAMBIA COUNTY,0,1354605.3,0,1354605.3,1354605.3,1492233.2,0,0,0,0,30.48083,-87.20057,Residential,Masonry,1
696393,FL,ESCAMBIA COUNTY,0,268572.6,0,268572.6,268572.6,276146.35,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
274681,FL,ESCAMBIA COUNTY,0,647108.1,0,647108.1,647108.1,1083365.08,0,0,0,0,30.48083,-87.20057,Residential,Masonry,1
415978,FL,ESCAMBIA COUNTY,0,36000,0,36000,36000,55157.76,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
160023,FL,ESCAMBIA COUNTY,0,138600,0,138600,138600,172332.47,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
184988,FL,ESCAMBIA COUNTY,0,13500,0,13500,13500,19202.4,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
218831,FL,ESCAMBIA COUNTY,0,80640,0,80640,80640,105020.38,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
596035,FL,ESCAMBIA COUNTY,0,17635.5,0,17635.5,17635.5,20209.75,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
168397,FL,ESCAMBIA COUNTY,0,199125,0,199125,199125,166293.27,0,0,0,0,30.48083,-87.20057,Residential,Wood,1
423292,FL,ESCAMBIA COUNTY,0,5472.9,0,5472.9,5472.9,8847.57,0,0,0,0,30.47603,-87.21258,Residential,Wood,1
828873,FL,ESCAMBIA COUNTY,0,236644.2,0,236644.2,236644.2,408924.02,0,0,0,0,30.48279,-87.19772,Residential,Wood,1
204797,FL,ESCAMBIA COUNTY,0,0,0,0,96300000,102600000,0,0,0,0,30.4867,-87.1901,Commercial,Steel Frame,3
897569,FL,ESCAMBIA COUNTY,0,0,0,0,4341282.94,4506746.6,0,0,0,0,30.4867,-87.1901,Commercial,Reinforced Masonry,3
799747,FL,ESCAMBIA COUNTY,0,5644478.51,0,0,5644478.51,7746538.75,0,0,0,0,30.48983,-87.22558,Commercial,Reinforced Masonry,1
464641,FL,ESCAMBIA COUNTY,0,433558.5,0,0,433558.5,522793.51,0,0,0,0,30.47394,-87.21135,Residential,Masonry,1
696673,FL,ESCAMBIA COUNTY,1273860,1273860,1273860,1273860,1273860,1221743.84,0,63693,0,0,30.49438,-87.22197,Residential,Masonry,1
976632,FL,ESCAMBIA COUNTY,0,393636.41,0,0,393636.41,457352.76,0,0,0,0,30.49331,-87.22359,Residential,Masonry,1
732026,FL,ESCAMBIA COUNTY,0,1529454.17,0,0,1529454.17,1470221.47,0,0,0,0,30.50155,-87.17331,Residential,Masonry,1
117534,FL,ESCAMBIA COUNTY,0,601555.72,0,0,601555.72,420126.52,0,0,0,0,30.415625,-87.214955,Residential,Masonry,4
872422,FL,ESCAMBIA COUNTY,0,3828026.12,0,0,3828026.12,5979805.53,0,0,0,0,30.4867,-87.1901,Commercial,Reinforced Masonry,4
899914,FL,ESCAMBIA COUNTY,0,1800102.52,0,0,1800102.52,3078175.3,0,0,0,0,30.4867,-87.1901,Commercial,Reinforced Masonry,4
384082,FL,ESCAMBIA COUNTY,0,695411.4,0,0,695411.4,999556.53,0,0,0,0,30.4867,-87.1901,Residential,Masonry,4
896585,FL,ESCAMBIA COUNTY,0,347190.8,0,0,347190.8,405563.3,0,0,0,0,30.4768,-87.2033,Residential,Wood,4
152761,FL,ESCAMBIA COUNTY,0,342690.18,0,0,342690.18,495795.24,0,0,0,0,30.4768,-87.2033,Residential,Wood,4
544530,FL,ESCAMBIA COUNTY,0,347190.8,0,0,347190.8,416281.77,0,0,0,0,30.4768,-87.2033,Residential,Wood,4
805168,FL,ESCAMBIA COUNTY,0,1363688.32,0,0,1363688.32,1883062.65,0,0,0,0,30.4768,-87.2033,Residential,Masonry,4
709187,FL,ESCAMBIA COUNTY,0,4648508.08,0,0,4648508.08,4122436.42,0,0,0,0,30.487947,-87.215378,Commercial,Reinforced Masonry,1
409699,FL,ESCAMBIA COUNTY,0,9017.47,0,0,9017.47,8611.27,0,0,0,0,30.4867,-87.1901,Residential,Wood,4
416182,FL,ESCAMBIA COUNTY,0,1962393.61,0,0,1962393.61,2917775.13,0,0,0,0,30.4867,-87.1901,Commercial,Reinforced Masonry,4
590430,FL,ESCAMBIA COUNTY,0,796468.43,0,0,796468.43,875790.32,0,0,0,0,30.4867,-87.1901,Residential,Masonry,4
528889,FL,ESCAMBIA COUNTY,0,158437.03,0,0,158437.03,186105.68,0,0,0,0,30.48109,-87.22154,Residential,Wood,3
261688,FL,ESCAMBIA COUNTY,0,68532.81,0,0,68532.81,93964.23,0,0,0,0,30.48109,-87.22154,Residential,Wood,3
115390,FL,ESCAMBIA COUNTY,0,61740000,0,0,61740000,80280000,0,0,0,0,30.475157,-87.194542,Commercial,Steel Frame,1
398857,FL,ESCAMBIA COUNTY,0,67901.58,0,0,67901.58,69231.91,0,0,0,0,30.468397,-87.190399,Residential,Wood,1
760015,FL,ESCAMBIA COUNTY,0,63988,0,0,63988,104231.84,0,0,0,0,30.48157,-87.19394,Residential,Wood,1
903693,FL,ESCAMBIA COUNTY,0,267097.59,0,0,267097.59,209996.4,0,0,0,0,30.476007,-87.194031,Residential,Wood,1
769620,FL,ESCAMBIA COUNTY,0,3020971.17,0,0,3020971.17,3929310.74,0,0,0,0,30.466585,-87.190755,Commercial,Reinforced Masonry,3
104286,FL,ESCAMBIA COUNTY,0,65557.04,0,0,65557.04,56536.39,0,0,0,0,30.421,-87.20201,Residential,Wood,4
146960,FL,ESCAMBIA COUNTY,0,45448.07,0,0,45448.07,72604.66,0,0,0,0,30.437666,-87.219627,Residential,Wood,4
233763,FL,ESCAMBIA COUNTY,0,53446.57,0,0,53446.57,74119.28,0,0,0,0,30.4867,-87.1901,Residential,Wood,3
285808,FL,ESCAMBIA COUNTY,0,752959.12,0,0,752959.12,987496.85,0,0,0,0,30.49209,-87.193108,Residential,Masonry,1
646299,FL,ESCAMBIA COUNTY,394666.2,394666.2,394666.2,394666.2,394666.2,385008.32,0,0,0,0,30.47236,-87.17276,Residential,Masonry,1
760225,FL,ESCAMBIA COUNTY,720000,720000,720000,720000,720000,734184,14400,36000,0,0,30.472673,-87.17189,Residential,Masonry,1
979849,FL,ESCAMBIA COUNTY,0,8923644.9,0,8923644.9,8923644.9,8575265.8,0,0,0,0,30.47459,-87.20035,Commercial,Reinforced Masonry,1
219918,FL,ESCAMBIA COUNTY,0,615141.68,0,0,615141.68,919236.96,0,0,0,0,30.4867,-87.1901,Residential,Masonry,3
625730,FL,ESCAMBIA COUNTY,0,11610000,0,11610000,11610000,17190000,0,0,0,0,30.495163,-87.166351,Commercial,Reinforced Concrete,1
522608,FL,ESCAMBIA COUNTY,1740981.6,1740981.6,1740981.6,1740981.6,1740981.6,2597265.99,0,0,0,0,30.47665,-87.210396,Residential,Masonry,1
165057,FL,ESCAMBIA COUNTY,0,10170000,0,0,10170000,15480000,0,0,0,0,30.434938,-87.272316,Commercial,Reinforced Concrete,1
159906,FL,ESCAMBIA COUNTY,0,146808.88,0,0,146808.88,199964.26,0,0,0,0,30.461,-87.26842,Residential,Wood,1
378949,FL,ESCAMBIA COUNTY,0,710501.4,0,0,710501.4,556919.42,0,0,0,0,30.474155,-87.247841,Residential,Masonry,1
662978,FL,ESCAMBIA COUNTY,0,10080000,0,0,10080000,7875169.59,0,0,0,0,30.438047,-87.250656,Commercial,Reinforced Concrete,1
558678,FL,ESCAMBIA COUNTY,0,55479.6,0,55479.6,55479.6,68551.93,0,0,0,0,30.438047,-87.250656,Residential,Wood,1
730488,FL,ESCAMBIA COUNTY,0,256130.82,0,0,256130.82,366597.48,0,0,0,0,30.438047,-87.250656,Residential,Wood,1
229350,FL,ESCAMBIA COUNTY,0,237637.62,0,0,237637.62,189559.96,0,0,0,0,30.438047,-87.250656,Residential,Wood,1
817582,FL,ESCAMBIA COUNTY,0,30513.78,0,0,30513.78,45252.55,0,0,0,0,30.438047,-87.250656,Residential,Wood,1
874837,FL,ESCAMBIA COUNTY,0,890447.58,0,0,890447.58,1292491.79,0,0,0,0,30.438047,-87.250656,Residential,Masonry,1
774295,FL,ESCAMBIA COUNTY,0,723084.12,0,0,723084.12,902134.21,0,0,0,0,30.467459,-87.242424,Residential,Masonry,1
760133,FL,ESCAMBIA COUNTY,0,60102.9,0,60102.9,60102.9,86563.56,0,0,0,0,30.467459,-87.242424,Residential,Wood,1
772729,FL,ESCAMBIA COUNTY,233364.6,233364.6,0,0,233364.6,373682.07,0,0,0,0,30.41039,-87.25498,Residential,Wood,1
239902,FL,ESCAMBIA COUNTY,0,300804.13,0,0,300804.13,499046.69,0,0,0,0,30.456896,-87.257355,Residential,Wood,1
904378,FL,ESCAMBIA COUNTY,0,85991.83,0,0,85991.83,135824.1,0,0,0,0,30.416821,-87.243935,Residential,Wood,1
314179,FL,ESCAMBIA COUNTY,0,85991.83,0,0,85991.83,141888.76,0,0,0,0,30.41642,-87.24441,Residential,Wood,1
303881,FL,ESCAMBIA COUNTY,0,2503208.79,0,0,2503208.79,2165175.48,0,0,0,0,30.43859,-87.25403,Commercial,Reinforced Masonry,1
517094,FL,ESCAMBIA COUNTY,0,374597.1,0,374597.1,374597.1,503374.22,0,0,0,0,30.49665,-87.26262,Residential,Masonry,1
107937,FL,ESCAMBIA COUNTY,0,48846.7,0,0,48846.7,63188.09,0,0,0,0,30.48209,-87.25664,Residential,Wood,1
917246,FL,ESCAMBIA COUNTY,0,1421631.78,0,0,1421631.78,1183856.76,0,0,0,0,30.4651,-87.2462,Residential,Masonry,1
257598,FL,ESCAMBIA COUNTY,0,1151737.43,0,0,1151737.43,1979594.78,0,0,0,0,30.42136,-87.24082,Residential,Masonry,1
644718,FL,ESCAMBIA COUNTY,0,4128631.62,0,0,4128631.62,5844532.21,0,0,0,0,30.47323,-87.24639,Commercial,Reinforced Masonry,1
747921,FL,ESCAMBIA COUNTY,5499000,5499000,5499000,5499000,5499000,6575044.32,0,274950,0,0,30.47328,-87.26976,Commercial,Reinforced Masonry,1
442005,FL,ESCAMBIA COUNTY,0,1957601.21,0,0,1957601.21,2325818.16,0,0,0,0,30.4669,-87.24354,Commercial,Reinforced Masonry,1
659759,FL,ESCAMBIA COUNTY,501750,501750,501750,501750,501750,720593.28,0,25087.5,0,0,30.44655,-87.23813,Residential,Masonry,1
213603,FL,ESCAMBIA COUNTY,0,1366200,0,1366200,1366200,1965265.04,0,40986,0,0,30.438,-87.27656,Residential,Masonry,3
838151,FL,ESCAMBIA COUNTY,0,1788750,0,1788750,1788750,1715286.04,0,53662.5,0,0,30.436234,-87.278275,Residential,Masonry,1
267426,FL,ESCAMBIA COUNTY,0,416097,0,416097,416097,414911.96,0,0,0,0,30.42204,-87.2995,Residential,Masonry,1
571302,FL,ESCAMBIA COUNTY,0,45308.34,0,0,45308.34,49870.07,0,0,0,0,30.42204,-87.2995,Residential,Wood,1
698726,FL,ESCAMBIA COUNTY,0,284795.28,0,0,284795.28,279684.91,0,0,0,0,30.42204,-87.2995,Residential,Wood,1
282310,FL,ESCAMBIA COUNTY,0,101712.6,0,101712.6,101712.6,126876.3,0,0,0,0,30.42204,-87.2995,Residential,Wood,1
